txn_id,date,time,datetime,amount,type,category,merchant,upi_id,status,note
TXN101240,2025-09-15,03:58:59,2025-09-15T03:58:59,462.92,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN101241,2025-06-26,23:32:22,2025-06-26T23:32:22,667.73,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101242,2025-02-27,05:52:51,2025-02-27T05:52:51,762.58,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101243,2025-07-21,17:14:36,2025-07-21T17:14:36,564.61,Debit,Rent,CityRentals,grocery@icici,Pending,Rent payment to CityRentals
TXN101244,2024-08-29,05:43:41,2024-08-29T05:43:41,767.73,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101245,2024-05-08,05:21:34,2024-05-08T05:21:34,1733.86,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101246,2024-01-25,02:15:33,2024-01-25T02:15:33,807.64,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101247,2024-02-20,21:15:46,2024-02-20T21:15:46,736.23,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101248,2025-07-07,02:25:33,2025-07-07T02:25:33,362.84,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101249,2024-11-23,13:35:30,2024-11-23T13:35:30,927.24,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101250,2024-12-20,05:10:33,2024-12-20T05:10:33,65.4,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101251,2025-04-05,09:57:51,2025-04-05T09:57:51,1130.66,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101252,2024-03-04,08:06:02,2024-03-04T08:06:02,491.1,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101253,2025-05-02,20:48:03,2025-05-02T20:48:03,1528.34,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101254,2024-12-22,12:01:50,2024-12-22T12:01:50,671.14,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101255,2025-03-07,06:00:18,2025-03-07T06:00:18,85.23,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101256,2024-02-12,12:19:59,2024-02-12T12:19:59,1088.54,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101257,2025-01-24,14:44:12,2025-01-24T14:44:12,95.19,Debit,Dining,CafeBrew,shivap@ybl,Success,Dining payment to CafeBrew
TXN101258,2025-02-26,20:40:43,2025-02-26T20:40:43,286.34,Debit,Dining,CafeBrew,merchant@axis,Success,Dining payment to CafeBrew
TXN101259,2025-07-21,15:12:49,2025-07-21T15:12:49,828.09,Credit,Refund,SellerX,grocery@icici,Success,Refund payment to SellerX
TXN101260,2025-08-25,17:58:01,2025-08-25T17:58:01,558.47,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101261,2025-03-21,17:16:43,2025-03-21T17:16:43,878.04,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101262,2024-10-08,16:55:00,2024-10-08T16:55:00,526.25,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101263,2025-06-10,07:46:39,2025-06-10T07:46:39,957.1,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN101264,2025-01-01,03:00:33,2025-01-01T03:00:33,683.21,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101265,2024-09-30,23:03:26,2024-09-30T23:03:26,295.31,Credit,Refund,SellerX,friend1@oksbi,Success,Refund payment to SellerX
TXN101266,2024-04-01,14:51:37,2024-04-01T14:51:37,240.53,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101267,2025-03-20,00:15:33,2025-03-20T00:15:33,424.76,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101268,2024-03-13,17:09:38,2024-03-13T17:09:38,537.6,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101269,2024-02-27,11:54:01,2024-02-27T11:54:01,2004.14,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101270,2024-03-25,19:00:52,2024-03-25T19:00:52,1529.73,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101271,2024-10-26,06:37:13,2024-10-26T06:37:13,950.4,Debit,Education,EduWorld,merchant@axis,Success,Education payment to EduWorld
TXN101272,2024-03-09,10:06:31,2024-03-09T10:06:31,142.19,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101273,2024-07-13,05:19:18,2024-07-13T05:19:18,327.68,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101274,2024-11-02,20:20:12,2024-11-02T20:20:12,1178.1,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101275,2024-03-16,12:15:52,2024-03-16T12:15:52,803.34,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN101276,2024-11-15,09:44:28,2024-11-15T09:44:28,761.24,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101277,2025-07-21,01:48:33,2025-07-21T01:48:33,439.08,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101278,2025-04-25,20:56:43,2025-04-25T20:56:43,15.58,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101279,2024-01-19,13:18:11,2024-01-19T13:18:11,118.0,Debit,Health,MediCare,merchant@axis,Success,Health payment to MediCare
TXN101280,2024-08-08,00:15:12,2024-08-08T00:15:12,90.23,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101281,2024-01-10,20:23:10,2024-01-10T20:23:10,75.31,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101282,2025-05-27,02:13:03,2025-05-27T02:13:03,616.99,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101283,2024-05-27,19:29:14,2024-05-27T19:29:14,413.44,Debit,Education,EduWorld,grocery@icici,Success,Education payment to EduWorld
TXN101284,2025-05-01,19:00:17,2025-05-01T19:00:17,312.62,Debit,Dining,CafeBrew,salary@hdfc,Failed,Dining payment to CafeBrew
TXN101285,2024-02-05,00:28:21,2024-02-05T00:28:21,169.76,Debit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101286,2025-03-14,02:55:14,2025-03-14T02:55:14,383.02,Debit,Dining,CafeBrew,grocery@icici,Success,Dining payment to CafeBrew
TXN101287,2025-02-21,04:24:06,2025-02-21T04:24:06,808.0,Debit,Utilities,PowerGrid,grocery@icici,Failed,Utilities payment to PowerGrid
TXN101288,2025-03-06,11:35:21,2025-03-06T11:35:21,1147.35,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101289,2024-12-29,19:23:20,2024-12-29T19:23:20,26.38,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101290,2024-07-30,08:01:12,2024-07-30T08:01:12,215.7,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101291,2024-11-01,09:40:02,2024-11-01T09:40:02,747.75,Credit,Salary,AcmeCorp,merchant@axis,Success,Salary payment to AcmeCorp
TXN101292,2025-07-06,15:26:20,2025-07-06T15:26:20,792.48,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101293,2025-08-18,16:19:32,2025-08-18T16:19:32,575.39,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101294,2025-10-14,02:56:59,2025-10-14T02:56:59,1814.16,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101295,2024-03-16,16:06:49,2024-03-16T16:06:49,685.6,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101296,2025-08-26,20:26:20,2025-08-26T20:26:20,340.38,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN101297,2025-09-06,01:56:05,2025-09-06T01:56:05,36.08,Debit,Utilities,PowerGrid,merchant@axis,Pending,Utilities payment to PowerGrid
TXN101298,2024-09-16,14:37:45,2024-09-16T14:37:45,171.74,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101299,2024-11-04,02:37:22,2024-11-04T02:37:22,1071.66,Debit,Entertainment,MovieHub,grocery@icici,Success,Entertainment payment to MovieHub
TXN101300,2024-05-20,06:03:01,2024-05-20T06:03:01,1054.47,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101301,2024-11-03,11:57:34,2024-11-03T11:57:34,729.09,Credit,Salary,AcmeCorp,friend1@oksbi,Success,Salary payment to AcmeCorp
TXN101302,2024-01-31,02:06:14,2024-01-31T02:06:14,246.06,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101303,2025-09-20,17:48:05,2025-09-20T17:48:05,144.05,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101304,2025-05-21,00:09:04,2025-05-21T00:09:04,1363.45,Debit,Groceries,BigMart,merchant@axis,Pending,Groceries payment to BigMart
TXN101305,2024-12-04,10:12:28,2024-12-04T10:12:28,800.54,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101306,2024-09-24,16:54:47,2024-09-24T16:54:47,309.99,Debit,Entertainment,MovieHub,friend1@oksbi,Success,Entertainment payment to MovieHub
TXN101307,2025-10-21,15:01:06,2025-10-21T15:01:06,2415.06,Debit,Utilities,PowerGrid,refund@paytm,Failed,Utilities payment to PowerGrid
TXN101308,2025-08-03,23:34:54,2025-08-03T23:34:54,1613.07,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101309,2025-01-13,18:15:28,2025-01-13T18:15:28,737.95,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101310,2025-10-14,23:50:21,2025-10-14T23:50:21,405.29,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101311,2024-08-21,08:13:16,2024-08-21T08:13:16,1813.32,Debit,Entertainment,MovieHub,merchant@axis,Success,Entertainment payment to MovieHub
TXN101312,2024-11-09,23:19:55,2024-11-09T23:19:55,959.37,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101313,2025-08-24,00:24:47,2025-08-24T00:24:47,2229.27,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101314,2024-07-19,03:30:22,2024-07-19T03:30:22,1296.55,Credit,Entertainment,MovieHub,shivap@ybl,Success,Entertainment payment to MovieHub
TXN101315,2024-05-27,14:26:49,2024-05-27T14:26:49,507.0,Debit,Shopping,ShopEasy,refund@paytm,Pending,Shopping payment to ShopEasy
TXN101316,2024-11-27,14:52:59,2024-11-27T14:52:59,5.14,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101317,2024-10-16,05:44:07,2024-10-16T05:44:07,991.22,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101318,2024-12-06,19:35:51,2024-12-06T19:35:51,2046.32,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101319,2024-03-01,12:41:45,2024-03-01T12:41:45,467.02,Debit,Entertainment,MovieHub,refund@paytm,Success,Entertainment payment to MovieHub
TXN101320,2024-06-29,12:33:07,2024-06-29T12:33:07,103.67,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101321,2024-12-26,11:11:38,2024-12-26T11:11:38,771.08,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101322,2025-05-10,10:11:39,2025-05-10T10:11:39,1265.73,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101323,2024-05-22,10:47:59,2024-05-22T10:47:59,685.83,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101324,2024-05-21,00:19:20,2024-05-21T00:19:20,1376.79,Credit,Rent,CityRentals,merchant@axis,Success,Rent payment to CityRentals
TXN101325,2024-03-28,21:15:29,2024-03-28T21:15:29,1111.41,Debit,Dining,CafeBrew,refund@paytm,Success,Dining payment to CafeBrew
TXN101326,2024-09-13,04:09:03,2024-09-13T04:09:03,167.57,Debit,Utilities,PowerGrid,salary@hdfc,Success,Utilities payment to PowerGrid
TXN101327,2025-06-26,18:04:01,2025-06-26T18:04:01,41.09,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101328,2025-09-17,11:50:41,2025-09-17T11:50:41,1820.11,Debit,Rent,CityRentals,friend1@oksbi,Failed,Rent payment to CityRentals
TXN101329,2024-06-14,01:36:19,2024-06-14T01:36:19,565.29,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101330,2024-10-13,11:33:43,2024-10-13T11:33:43,2837.92,Debit,Travel,QuickFlights,refund@paytm,Success,Travel payment to QuickFlights
TXN101331,2024-04-30,01:58:02,2024-04-30T01:58:02,177.3,Debit,Education,EduWorld,friend1@oksbi,Success,Education payment to EduWorld
TXN101332,2024-02-19,22:29:41,2024-02-19T22:29:41,32.11,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101333,2025-06-13,07:07:29,2025-06-13T07:07:29,508.15,Debit,Shopping,ShopEasy,salary@hdfc,Success,Shopping payment to ShopEasy
TXN101334,2024-12-22,17:34:42,2024-12-22T17:34:42,188.45,Debit,Groceries,BigMart,grocery@icici,Success,Groceries payment to BigMart
TXN101335,2024-10-23,11:51:08,2024-10-23T11:51:08,360.15,Debit,Groceries,BigMart,refund@paytm,Failed,Groceries payment to BigMart
TXN101336,2024-02-12,02:29:39,2024-02-12T02:29:39,523.28,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101337,2025-03-22,12:03:08,2025-03-22T12:03:08,1283.01,Debit,Health,MediCare,salary@hdfc,Success,Health payment to MediCare
TXN101338,2024-04-27,12:41:12,2024-04-27T12:41:12,115.91,Debit,Groceries,BigMart,refund@paytm,Pending,Groceries payment to BigMart
TXN101339,2024-02-07,11:07:46,2024-02-07T11:07:46,182.59,Debit,Shopping,ShopEasy,merchant@axis,Success,Shopping payment to ShopEasy
TXN101340,2025-04-13,05:44:50,2025-04-13T05:44:50,478.53,Debit,Utilities,PowerGrid,friend1@oksbi,Success,Utilities payment to PowerGrid
TXN101341,2025-10-11,16:40:21,2025-10-11T16:40:21,1031.59,Debit,Utilities,PowerGrid,grocery@icici,Success,Utilities payment to PowerGrid
TXN101342,2024-11-27,01:58:24,2024-11-27T01:58:24,165.7,Debit,Rent,CityRentals,salary@hdfc,Success,Rent payment to CityRentals
TXN101343,2025-09-13,05:09:44,2025-09-13T05:09:44,635.6,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101344,2024-05-07,10:26:34,2024-05-07T10:26:34,246.48,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101345,2025-07-21,08:57:03,2025-07-21T08:57:03,837.11,Debit,Health,MediCare,shivap@ybl,Success,Health payment to MediCare
TXN101346,2025-02-02,09:12:43,2025-02-02T09:12:43,620.48,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101347,2025-01-27,17:48:09,2025-01-27T17:48:09,518.24,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101348,2024-06-28,22:56:51,2024-06-28T22:56:51,859.08,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101349,2024-02-12,03:22:57,2024-02-12T03:22:57,130.03,Debit,Travel,QuickFlights,friend1@oksbi,Success,Travel payment to QuickFlights
TXN101350,2025-06-20,03:21:20,2025-06-20T03:21:20,44.2,Debit,Education,EduWorld,shivap@ybl,Success,Education payment to EduWorld
TXN101351,2024-08-24,18:02:43,2024-08-24T18:02:43,1377.03,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101352,2025-03-24,02:22:21,2025-03-24T02:22:21,223.43,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101353,2025-06-24,14:42:28,2025-06-24T14:42:28,733.88,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101354,2024-03-13,13:28:53,2024-03-13T13:28:53,264.32,Debit,Education,EduWorld,salary@hdfc,Success,Education payment to EduWorld
TXN101355,2024-10-12,17:43:26,2024-10-12T17:43:26,292.11,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101356,2024-09-20,15:24:19,2024-09-20T15:24:19,203.28,Debit,Dining,CafeBrew,refund@paytm,Failed,Dining payment to CafeBrew
TXN101357,2025-04-30,04:30:22,2025-04-30T04:30:22,1035.54,Credit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101358,2024-03-17,14:23:57,2024-03-17T14:23:57,650.93,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101359,2025-02-15,19:19:10,2025-02-15T19:19:10,1013.12,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101360,2025-08-17,22:57:56,2025-08-17T22:57:56,395.33,Debit,Shopping,ShopEasy,grocery@icici,Success,Shopping payment to ShopEasy
TXN101361,2025-09-18,15:22:15,2025-09-18T15:22:15,604.73,Debit,Utilities,PowerGrid,merchant@axis,Success,Utilities payment to PowerGrid
TXN101362,2025-08-12,10:28:41,2025-08-12T10:28:41,1067.71,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101363,2025-07-02,22:17:46,2025-07-02T22:17:46,120.91,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101364,2025-01-31,16:27:55,2025-01-31T16:27:55,747.77,Debit,Rent,CityRentals,refund@paytm,Success,Rent payment to CityRentals
TXN101365,2025-09-17,17:16:25,2025-09-17T17:16:25,525.13,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101366,2024-02-26,02:53:07,2024-02-26T02:53:07,1017.79,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101367,2024-04-18,01:35:51,2024-04-18T01:35:51,450.87,Debit,Utilities,PowerGrid,merchant@axis,Pending,Utilities payment to PowerGrid
TXN101368,2025-07-01,03:57:09,2025-07-01T03:57:09,1342.1,Debit,Dining,CafeBrew,salary@hdfc,Success,Dining payment to CafeBrew
TXN101369,2024-09-06,22:01:09,2024-09-06T22:01:09,476.02,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101370,2025-09-09,03:11:17,2025-09-09T03:11:17,1116.75,Debit,Shopping,ShopEasy,friend1@oksbi,Success,Shopping payment to ShopEasy
TXN101371,2024-08-12,20:37:29,2024-08-12T20:37:29,403.28,Debit,Health,MediCare,refund@paytm,Success,Health payment to MediCare
TXN101372,2025-08-23,23:10:38,2025-08-23T23:10:38,713.84,Debit,Rent,CityRentals,friend1@oksbi,Success,Rent payment to CityRentals
TXN101373,2024-08-23,15:31:10,2024-08-23T15:31:10,2158.53,Debit,Utilities,PowerGrid,shivap@ybl,Success,Utilities payment to PowerGrid
TXN101374,2024-10-28,18:43:17,2024-10-28T18:43:17,813.71,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101375,2024-01-14,05:53:30,2024-01-14T05:53:30,1476.65,Debit,Utilities,PowerGrid,refund@paytm,Success,Utilities payment to PowerGrid
TXN101376,2025-03-07,19:51:17,2025-03-07T19:51:17,1247.24,Debit,Health,MediCare,refund@paytm,Success,Health payment to MediCare
TXN101377,2024-06-11,19:17:22,2024-06-11T19:17:22,1011.86,Debit,Shopping,ShopEasy,refund@paytm,Success,Shopping payment to ShopEasy
TXN101378,2024-03-12,14:29:24,2024-03-12T14:29:24,622.57,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101379,2025-10-14,02:00:23,2025-10-14T02:00:23,725.64,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101380,2024-06-24,03:29:44,2024-06-24T03:29:44,653.77,Debit,Groceries,BigMart,refund@paytm,Success,Groceries payment to BigMart
TXN101381,2024-06-27,02:02:19,2024-06-27T02:02:19,439.66,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101382,2024-02-09,12:07:21,2024-02-09T12:07:21,1146.73,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101383,2024-05-25,00:17:46,2024-05-25T00:17:46,546.02,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101384,2024-02-25,04:53:46,2024-02-25T04:53:46,250.21,Debit,Groceries,BigMart,shivap@ybl,Success,Groceries payment to BigMart
TXN101385,2024-03-15,16:04:12,2024-03-15T16:04:12,335.96,Debit,Groceries,BigMart,merchant@axis,Success,Groceries payment to BigMart
TXN101386,2025-09-18,07:19:36,2025-09-18T07:19:36,935.31,Debit,Health,MediCare,grocery@icici,Success,Health payment to MediCare
TXN101387,2024-02-06,23:29:30,2024-02-06T23:29:30,617.65,Debit,Groceries,BigMart,friend1@oksbi,Success,Groceries payment to BigMart
TXN101388,2025-01-23,00:13:37,2025-01-23T00:13:37,264.93,Debit,Rent,CityRentals,grocery@icici,Success,Rent payment to CityRentals
TXN101389,2024-01-25,01:14:51,2024-01-25T01:14:51,330.02,Debit,Groceries,BigMart,salary@hdfc,Success,Groceries payment to BigMart
TXN101390,2024-04-12,19:41:24,2024-04-12T19:41:24,397.49,Debit,Education,EduWorld,refund@paytm,Pending,Education payment to EduWorld
TXN101391,2024-11-18,14:29:03,2024-11-18T14:29:03,1192.41,Debit,Utilities,PowerGrid,salary@hdfc,Failed,Utilities payment to PowerGrid
TXN101392,2024-07-31,02:44:21,2024-07-31T02:44:21,570.2,Debit,Shopping,ShopEasy,shivap@ybl,Success,Shopping payment to ShopEasy
TXN101393,2024-02-08,23:10:47,2024-02-08T23:10:47,1337.56,Debit,Dining,CafeBrew,friend1@oksbi,Success,Dining payment to CafeBrew
TXN101394,2024-05-24,05:12:18,2024-05-24T05:12:18,532.85,Debit,Rent,CityRentals,refund@paytm,Pending,Rent payment to CityRentals
